STUDENTID,sec_spent_VH098519,sec_spent_VH098740,sec_spent_VH098753,sec_spent_VH098759,sec_spent_VH098783,sec_spent_VH098808,sec_spent_VH098810,sec_spent_VH098812,sec_spent_VH134366,sec_spent_VH134373,sec_spent_VH134387,sec_spent_VH139047,sec_spent_VH139196,sec_spent_VH356862,times_entered_VH098519,times_entered_VH098740,times_entered_VH098753,times_entered_VH098759,times_entered_VH098783,times_entered_VH098808,times_entered_VH098810,times_entered_VH098812,times_entered_VH134366,times_entered_VH134387,times_entered_VH139047,num_actions_VH098519,num_actions_VH098740,num_actions_VH098753,num_actions_VH098759,num_actions_VH098783,num_actions_VH098808,num_actions_VH098810,num_actions_VH098812,num_actions_VH134366,num_actions_VH134387,num_actions_VH356862,count_Click Choice,count_Click Progress Navigator,count_DropChoice,count_Eliminate Choice,count_Enter Item,count_Math Keypress,count_Move Calculator,count_Next,count_Open Calculator,count_Receive Focus,count_Vertical Item Scroll,percentile5_BlockRev,percentile5_VH098519,percentile5_VH098740,percentile5_VH098753,percentile5_VH098759,percentile5_VH098783,percentile5_VH098808,percentile5_VH098810,percentile5_VH134366,percentile5_VH134387,percentile5_VH139047,percentile5_VH356862,sec_spent_std,poly_delta_sec_deg0_coeff0,poly_delta_sec_deg1_coeff0,poly_delta_sec_deg1_coeff1,poly_delta_sec_deg2_coeff1,poly_delta_sec_deg3_coeff0,poly_delta_sec_deg3_coeff1,poly_delta_sec_deg3_coeff3,poly_per_item_sec_deg0_coeff0,poly_per_item_sec_deg1_coeff0,poly_per_item_sec_deg2_coeff0,poly_per_item_sec_deg2_coeff1,poly_per_item_sec_deg3_coeff1,poly_per_item_sec_deg3_coeff2,poly_per_item_sec_deg3_coeff3,answer_count_top1,answer_count_unanswered,percentile5_EOSTimeLft,count_Erase,count_Highlight,count_Scratchwork Draw Mode On,count_TextToSpeech,count_Equation Editor Button,count_Clear Scratchwork
2333336481,64.674,48.647,9.98,18.896,64.033,65.866,23.566,45.067,131.97,30.553,25.347,110.104,57.17,7.9,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,23,9.0,4.0,4.0,7.0,7.0,3,3.0,36.0,6.0,2,14.0,0.0,28.0,0.0,23,32.0,11.0,20,6.0,12.0,4.0,1.0,1,1.0,0.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,34.75151514670599,4.052058823529406,-0.004503608847807968,4.585736471994655,0.002624707674531737,3.210138552135062e-07,-0.00014419771043278794,4.09438539545579,44.082181818181816,1.66530773574252,-0.09011949463579898,3.5578171230942988,1.213192295461971,-7.137614551200103,36.79670197628449,9,2,1.0,11.0,0.0,2.0,5.0,0.0,1.0
2333336554,47.17,37.98,77.39,114.057,78.613,103.453,17.37,69.043,131.377,109.243,20.07,49.133,143.374,10.207,2,1.0,1.0,1.0,1.0,2.0,1,1.0,1.0,1.0,1.0,5,3.0,4.0,4.0,7.0,5.0,2,4.0,59.0,4.0,2,12.0,18.0,4.0,0.0,20,49.0,6.0,1,6.0,15.0,6.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,39.36691698516238,7.608543749999997,0.014055793683346996,6.491108152173915,-0.2257822725626894,-8.6294229853081e-06,0.003566532892977339,14.508632555912602,65.61183333333332,1.3797038183694548,-0.3120319272445834,6.6842465815273675,1.721481596147224,-6.752891798532244,56.00701169590648,16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333336805,32.38,76.017,386.78,49.47,35.197,80.946,13.87,36.53,201.716,57.324,34.49,151.284,36.163,10.657,1,2.0,1.0,1.0,1.0,1.0,1,1.0,2.0,1.0,1.0,5,14.0,109.0,3.0,3.0,6.0,5,3.0,60.0,14.0,2,11.0,3.0,4.0,0.0,17,41.0,8.0,13,5.0,16.0,9.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,96.72365370191972,4.776667984189721,-0.015011350853870526,6.6680981917774105,-0.10594381992782805,-1.204243038103888e-07,0.00040636351808618916,10.567319957178976,77.43046666666669,-2.929160714285711,-1.1012903199741415,12.488903765352275,-7.545603731236082,47.34957059960727,31.01835555555562,8,9,0.0,3.0,0.0,2.0,29.0,2.0,2.0
2333336899,70.26,98.567,101.37,138.749,207.886,92.787,91.833,0.0,320.914,0.0,82.91,114.967,0.0,54.457,1,2.0,1.0,2.0,1.0,1.0,1,0.0,1.0,1.0,1.0,3,11.0,9.0,5.0,1.0,3.0,3,0.0,52.0,14.0,2,6.0,4.0,4.0,0.0,13,38.0,8.0,8,3.0,8.0,9.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,73.03873847373536,12.274107142857144,-0.07565528581679022,16.472975505689,-1.0707202458334852,8.850406478658956e-05,-0.00577137759762758,28.826374366803858,105.84672727272725,3.381854545454545,-1.84315384615385,21.813393006993042,13.69482983682984,-37.43811810411815,98.58130769230785,10,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333337836,30.633,43.387,50.936,101.263,170.727,40.214,16.883,79.413,84.33,106.397,49.814,56.66,94.216,6.027,1,1.0,1.0,1.0,2.0,1.0,1,2.0,1.0,1.0,1.0,3,12.0,6.0,7.0,12.0,3.0,3,4.0,30.0,6.0,2,12.0,1.0,8.0,0.0,25,28.0,8.0,21,6.0,11.0,13.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,38.100118332313464,7.936888157894741,0.0421896148142073,4.751572239422083,-0.10833800403237454,4.382319083325789e-06,4.276375617316338e-06,7.775279232668525,62.70842105263161,0.7240754385964909,-0.5331531033466022,10.320831298835332,-0.7381912401324197,11.757617057349274,27.1419213943951,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333337992,154.26,74.66,141.344,191.547,0.0,59.583,13.974,0.0,184.873,0.0,0.0,387.613,0.0,7.27,1,1.0,1.0,1.0,0.0,1.0,1,0.0,1.0,0.0,1.0,5,3.0,3.0,8.0,0.0,5.0,3,0.0,35.0,0.0,2,5.0,0.0,30.0,0.0,9,20.0,0.0,8,7.0,6.0,2.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1,1.0,0.0,1.0,1,110.65476060430052,12.273979797979791,-0.06460662956091523,15.439704646464648,-0.20706036648099888,0.0001379146474669415,-0.01881984361723138,11.449826860333113,128.7612222222223,6.16266666666666,0.9686839826839809,-1.586805194805183,40.60035064935074,-121.14233297258336,168.6359393939396,12,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333338255,91.747,58.744,47.53,29.4,55.713,112.496,14.32,106.783,160.06,51.746,46.06,76.3,127.634,6.243,1,1.0,1.0,1.0,2.0,1.0,1,2.0,1.0,1.0,1.0,5,3.0,4.0,5.0,7.0,9.0,3,5.0,41.0,8.0,2,14.0,0.0,8.0,0.0,19,33.0,4.0,17,4.0,22.0,10.0,0.0,1,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,55.68357931579727,7.6727272727272675,0.009286610744530206,6.9112251916758,-0.30529144016351145,3.3374366896145114e-05,-0.006291935409451448,8.230737276815487,62.16988235294117,1.7281200980392164,-0.30591834365325093,6.622813596491239,3.105160087719292,-14.554298331613296,59.98573684210513,11,6,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2333339286,28.33,85.617,117.224,120.797,97.36,110.134,28.453,96.49,98.576,52.414,32.453,138.726,45.303,10.687,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,10.0,8.0,5.0,5.0,6.0,3,3.0,47.0,6.0,2,12.0,2.0,20.0,0.0,17,44.0,6.0,14,6.0,12.0,2.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,38.09607408639173,7.8390384615384585,0.006572894374990077,7.329639147476728,-0.18629041320350734,1.7841625709954725e-06,0.0008294616059757943,11.953999476966908,69.65688235294118,0.15850980392156905,-1.0881511867905058,17.568928792569668,-3.020648606811141,29.56651694186443,11.335274509804124,17,5,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2333339375,102.94,34.5,28.806,126.213,48.703,50.227,20.126,13.96,216.167,38.81,34.997,190.327,38.654,18.694,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,6,4.0,5.0,6.0,5.0,9.0,3,4.0,87.0,23.0,2,14.0,0.0,4.0,5.0,23,31.0,7.0,20,5.0,30.0,21.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,56.56643804025479,5.180300469483563,-0.04023488293541888,9.445198060637969,-0.22920879214601464,-3.61089218456196e-06,0.002039650078891627,17.786766041142084,50.04972727272727,2.808895539243366,-0.05979044325239974,4.064494847543761,1.0627343695206313,-5.147335758863492,30.589640711462323,10,6,0.0,0.0,0.0,0.0,0.0,16.0,0.0
2333339537,96.196,27.866,86.02,213.737,90.966,77.2,28.53,63.454,128.744,212.71,62.62,70.697,45.573,5.703,2,1.0,1.0,1.0,1.0,2.0,2,1.0,2.0,1.0,1.0,12,4.0,15.0,9.0,7.0,15.0,5,6.0,55.0,13.0,2,9.0,16.0,16.0,0.0,19,31.0,27.0,2,15.0,19.0,5.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,61.579265539483515,6.3202239583333295,0.01397206124704989,4.985892109240066,-0.08959095415536907,1.400812918053289e-05,-0.003471114269895872,3.4614327717467894,93.42353333333335,0.9847892857142865,-2.429384372979962,34.99617050743377,3.2192364163613947,4.439821856520554,42.21151045751617,12,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333339596,42.064,96.997,129.426,121.717,40.477,62.396,55.276,95.133,83.6,148.273,131.65,76.65,107.414,10.204,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,6,9.0,14.0,5.0,6.0,8.0,7,3.0,39.0,11.0,2,9.0,0.0,4.0,7.0,14,46.0,8.0,13,10.0,27.0,7.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,38.847495596333395,5.859887804878048,-0.03628070510231088,9.56051972531376,0.017556489321011257,-4.40137752497985e-06,0.0010829137068432359,9.579953425909123,85.5257142857143,-0.14993406593406863,-0.7882101648351645,10.096798076923072,4.029964968854618,-14.043494772384143,87.20679201680626,16,7,0.0,0.0,0.0,0.0,6.0,14.0,0.0
2333339944,45.566,251.476,277.086,206.337,0.0,202.164,23.17,0.0,98.874,0.0,36.004,55.583,0.0,9.247,1,1.0,1.0,1.0,0.0,1.0,1,0.0,1.0,1.0,1.0,3,6.0,5.0,9.0,0.0,7.0,3,0.0,40.0,3.0,2,5.0,1.0,4.0,1.0,10,20.0,8.0,8,6.0,5.0,7.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1,97.46681475153478,14.017523255813959,-0.06914374262936931,16.956132317562144,-0.704032911700075,0.0007705065336022152,-0.09077029869227403,3.013701587384806,98.53710000000002,-16.152587878787873,-3.666518939393942,16.846082575757585,-29.787521561771705,106.04446930846967,78.46631328671272,12,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333340225,125.487,87.88,113.093,121.89,62.043,149.433,55.393,0.0,315.683,0.0,55.234,149.517,0.0,18.25,1,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1.0,7,8.0,13.0,9.0,1.0,6.0,4,0.0,62.0,7.0,2,6.0,0.0,4.0,5.0,11,18.0,18.0,10,6.0,8.0,30.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,75.57421535011213,8.956449999999997,-0.06384552054405108,13.393713677811542,-0.3551591558247452,1.5795710657769082e-05,-0.0011976241233628787,18.018423034681845,108.16154545454542,-0.18386363636363653,-1.4078240093240133,13.89437645687651,20.57539277389274,-69.93495687645687,140.72322377622402,10,14,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2333340471,20.397,58.554,77.86,48.336,17.354,142.493,16.673,11.78,196.27,78.483,15.276,143.574,129.693,12.573,1,2.0,1.0,1.0,1.0,1.0,1,1.0,2.0,1.0,1.0,3,7.0,5.0,4.0,3.0,13.0,3,3.0,51.0,7.0,2,17.0,0.0,40.0,0.0,22,27.0,15.0,20,4.0,36.0,20.0,0.0,0,1.0,1.0,1.0,0.0,1.0,1,1.0,0.0,1.0,1,53.326543915085104,4.182681506849309,-0.006801842694939543,5.172349618963019,-0.058086188007625196,1.4818287691309056e-06,-0.00047058339410816386,5.844098369743291,60.75830000000002,3.193305263157893,-0.11857484620642542,5.446227341079978,0.8786528140276006,-1.940255433495558,33.83485590062071,11,4,0.0,27.0,0.0,1.0,0.0,15.0,0.0
2333340543,59.367,56.476,61.81,89.224,49.196,53.51,21.683,75.273,65.364,136.89,60.507,92.926,63.31,12.236,2,2.0,2.0,2.0,3.0,2.0,2,2.0,2.0,3.0,2.0,12,6.0,13.0,8.0,8.0,7.0,6,6.0,39.0,28.0,2,17.0,3.0,18.0,0.0,45,39.0,14.0,39,11.0,17.0,4.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,29.301375922795984,4.904684426229504,-0.0037952042261956338,5.365801739712279,0.026908383810675937,-7.121051600283883e-06,0.002469271094159973,9.173488441787644,554.2789545454544,9.885473178994944,-4.223271033314512,98.57416487859972,-5.026135720229453,105.16275286486994,144.68289446640264,24,1,1.0,0.0,0.0,0.0,0.0,2.0,0.0
2333340888,38.19,174.39,247.21,213.54,57.487,58.273,32.08,0.0,192.01,0.0,69.873,121.624,0.0,2.867,1,7.0,1.0,2.0,2.0,1.0,1,0.0,6.0,2.0,1.0,7,34.0,29.0,61.0,6.0,9.0,6,0.0,55.0,8.0,2,14.0,21.0,4.0,15.0,25,32.0,11.0,3,14.0,6.0,4.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,79.94461317584012,5.3195770925110075,0.003115494625222386,4.967526199860884,-0.09720139676065935,1.7716311344620954e-06,-0.00015670290420264276,7.720430263132596,194.01399999999995,-23.610709090909076,-1.4830512820512736,-8.78019627039635,-6.807416083915856,11.523381507380547,277.0433006993013,8,12,0.0,24.0,8.0,3.0,0.0,0.0,5.0
2333341396,227.8,50.496,53.284,234.314,60.3,126.667,26.777,0.0,215.24,0.0,21.256,206.816,0.0,12.47,1,1.0,1.0,1.0,1.0,2.0,1,0.0,1.0,1.0,2.0,7,6.0,5.0,9.0,1.0,8.0,3,0.0,36.0,7.0,2,8.0,0.0,4.0,0.0,13,21.0,8.0,11,8.0,8.0,2.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,87.14660503944388,12.35419999999999,-0.17695371137113713,21.113408712871287,-0.33098930739172333,0.00014158100325255935,-0.01946886387168598,16.967271814126,111.63799999999996,-4.991172727272734,0.41380069930069435,-9.129179720279666,19.763783216783114,-82.91711305361277,189.2408321678322,10,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333342678,56.553,30.983,187.453,142.04,136.132,113.227,15.843,36.904,71.447,105.2,124.078,54.07,176.073,7.787,1,1.0,1.0,1.0,2.0,1.0,1,1.0,1.0,2.0,1.0,27,6.0,19.0,20.0,25.0,7.0,5,3.0,33.0,25.0,2,10.0,0.0,4.0,4.0,16,45.0,16.0,14,9.0,32.0,5.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,56.68697025376308,4.746377358490569,-0.004758572460310281,5.3745089232515255,0.0007110337711592756,3.7141518893471804e-06,-0.001491522353603717,1.7565168289523327,94.84357142857142,-0.038923076923077386,-0.4452657967032968,5.749532280219771,-1.6270722806605398,11.670685792149145,78.31971218487388,16,8,0.0,0.0,0.0,1.0,0.0,10.0,0.0
2333343020,42.293,29.48,52.993,59.376,62.513,51.967,10.887,112.11,129.134,69.426,56.317,54.27,46.977,5.147,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,11,4.0,9.0,6.0,6.0,27.0,5,31.0,46.0,20.0,2,16.0,0.0,4.0,4.0,23,43.0,18.0,20,10.0,15.0,10.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,34.57391395508402,3.7992847222222297,0.0011913347117900256,3.628328191080353,0.006432572506429849,7.630348746083704e-07,-0.00034674866611346747,2.485997998971658,49.788909090909094,1.0335087521174482,-0.28679983060417846,7.056305194805197,0.5221721997681932,0.41759821540017894,29.10805810276678,14,2,1.0,2.0,0.0,2.0,0.0,0.0,7.0
2333343046,241.864,30.744,50.767,81.04,32.333,61.426,13.793,33.494,133.883,181.026,78.793,79.45,29.68,4.703,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,35,3.0,8.0,17.0,8.0,6.0,5,6.0,48.0,32.0,2,14.0,0.0,4.0,4.0,18,41.0,36.0,17,13.0,14.0,5.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,61.98230695982304,5.128675213675208,-0.004788434260774694,5.686527805055467,-0.10018988967124252,2.712312969782845e-06,-0.000538505076456409,7.681960157644482,65.98299999999999,-0.6412280701754376,0.40033688080495233,-7.446955043859621,10.885297041623668,-76.7299270869167,173.46172514619954,18,3,0.0,7.0,0.0,2.0,0.0,0.0,2.0
2333343437,63.163,47.58,156.889,185.013,74.273,22.2,38.228,191.873,100.187,21.63,87.974,88.73,118.464,13.69,2,1.0,2.0,1.0,1.0,1.0,2,1.0,2.0,1.0,1.0,27,9.0,10.0,8.0,8.0,3.0,6,384.0,65.0,35.0,2,393.0,4.0,18.0,0.0,18,80.0,6.0,13,5.0,26.0,15.0,0.0,1,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1,56.79659922414873,1.8729009287925742,-0.007431509418403789,4.26956271622779,-0.03191260676929467,8.366412499750323e-08,-4.298985124378053e-05,5.779910702193724,166.5750714285714,-17.950573626373643,0.46322802197801205,-23.972537912087773,19.491345000587792,-119.30828297927623,379.02144327731054,10,8,0.0,0.0,0.0,1.0,0.0,9.0,1.0
2333344123,91.876,57.693,249.637,229.723,134.137,52.697,21.53,113.946,126.11,0.0,53.59,58.127,0.0,12.15,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,6,8.0,15.0,18.0,8.0,7.0,3,12.0,45.0,18.0,2,14.0,0.0,4.0,8.0,12,28.0,28.0,11,9.0,13.0,4.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,72.53538109356624,7.800103896103894,0.001796929446265315,7.6626387934646,-0.1550857572643076,-5.126022557534445e-06,0.00220179921427816,12.537041583647502,98.41025000000002,-10.173674825174817,-1.597292457542457,7.396542207792206,-12.327529637029608,52.59360184260176,92.89105494505496,10,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333344476,44.143,60.207,40.64,77.433,63.393,101.967,26.557,73.674,88.516,128.29,78.557,205.91,108.69,17.863,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,3.0,5.0,6.0,6.0,5.0,3,3.0,46.0,6.0,5,11.0,0.0,4.0,0.0,15,87.0,4.0,14,4.0,11.0,4.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,44.61804079886172,6.864605714285708,-0.0396287953425885,10.312310909090915,-0.27619215420377236,6.239967580230331e-06,-0.0002690720047551516,15.517835754327582,79.66440000000003,4.149435714285714,-0.48067582417582416,10.878897252747258,4.975799980248495,-18.63803852737662,64.4115241830064,12,5,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2333344484,31.333,51.833,73.103,43.103,68.987,55.28,24.274,43.81,121.534,97.92,74.98,39.907,92.876,12.38,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,5,3.0,6.0,3.0,5.0,5.0,3,3.0,35.0,6.0,2,14.0,0.0,4.0,0.0,23,31.0,0.0,20,4.0,10.0,6.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,1,30.044741219836492,8.64534375,0.02799016320271016,6.867968386627903,-0.04587441214442319,-4.485802099532049e-05,0.009127063829113534,12.905487293712184,50.574681818181816,2.4126984754376073,-0.2024261716544325,6.663648080180692,1.067277864126717,-3.7559866261503343,27.154433596837872,13,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2333344824,20.28,61.833,173.963,259.133,0.0,173.606,37.954,0.0,312.704,0.0,30.273,109.264,0.0,10.776,1,1.0,2.0,1.0,0.0,1.0,1,0.0,1.0,1.0,1.0,3,10.0,10.0,36.0,0.0,6.0,4,0.0,144.0,6.0,2,7.0,0.0,4.0,0.0,12,39.0,5.0,9,4.0,36.0,22.0,0.0,0,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1,101.42991976142895,5.106578723404252,-0.024517675016412856,7.975146700324556,-0.2790721533129878,-2.8153722043240017e-06,0.002076035294557786,19.640942398068386,109.20381818181814,2.7675181818181813,-7.498686480186491,77.7543829836831,-8.848969114219138,82.9034607614609,-20.354748251748312,7,14,0.0,0.0,0.0,0.0,4.0,23.0,0.0
2333346762,106.433,42.6,76.44,120.64,78.367,78.584,25.98,67.82,80.06,56.127,42.21,90.603,99.353,8.97,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,7,3.0,5.0,10.0,3.0,8.0,7,3.0,36.0,8.0,2,19.0,0.0,4.0,0.0,20,80.0,3.0,19,7.0,12.0,8.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,30.35715781372657,6.223902061855664,-0.022376247981493434,8.383209992069782,-0.16817277856339308,1.2302921115931935e-05,-0.0028062732248141102,8.69488219216323,56.94370000000001,0.40156541353383335,-0.08078639781271388,1.9365069719753998,0.6380091923601212,-3.387624574883747,55.85571891586677,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333346851,59.423,65.2,35.23,230.907,156.786,124.473,9.02,132.854,70.923,0.0,148.407,40.517,117.863,9.117,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,5,3.0,9.0,21.0,55.0,49.0,3,3.0,35.0,7.0,2,8.0,0.0,4.0,7.0,13,30.0,10.0,12,6.0,35.0,12.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,0.0,1,63.195180756448806,4.154740484429069,-0.013779242234419127,6.138951366185418,0.04150782292053706,5.223029998493049e-07,-0.0004176038721673866,2.8770346320024025,91.89415384615386,-2.449060439560433,-2.0012032967032973,21.565379120879115,-5.381526723276727,37.152426032301065,50.16752472527475,10,12,0.0,0.0,8.0,2.0,0.0,12.0,2.0
2333346924,64.933,37.52,77.717,285.573,134.68,135.294,14.03,88.383,170.61,0.0,95.01,132.93,0.0,9.493,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,8,3.0,7.0,20.0,6.0,11.0,3,1.0,105.0,26.0,2,7.0,0.0,4.0,7.0,12,25.0,9.0,11,9.0,33.0,14.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,73.11542912879264,6.262175879396993,-0.022867862037460024,8.526094221105527,-0.3011013198409105,1.8602667067152224e-05,-0.004119772635088401,10.550392895763025,96.26266666666666,-2.5485874125874113,-2.0845244755244736,20.3811818181818,-10.193703962703925,54.5380287490286,47.73607692307694,11,14,0.0,0.0,0.0,0.0,5.0,18.0,0.0
2333347017,43.927,59.786,32.38,50.36,94.554,107.837,64.246,77.123,51.94,159.893,26.543,73.06,118.097,10.014,1,3.0,1.0,1.0,3.0,1.0,1,3.0,2.0,1.0,1.0,3,18.0,4.0,4.0,17.0,6.0,13,6.0,40.0,33.0,2,22.0,3.0,24.0,18.0,36,70.0,7.0,20,4.0,12.0,10.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1,41.43863232012319,4.73660392156862,0.016992933649837894,2.578501348039215,-0.14585456087003218,-5.950590178020515e-07,0.0008678493539710471,9.927057367745544,236.33880952380946,-1.688337662337669,-1.5010444292549556,28.332550922761474,-7.680700833110448,76.57506858219325,87.70795595708685,14,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333347203,70.28,15.25,44.677,146.34,65.946,72.75,33.907,74.22,130.103,0.0,60.26,465.46,18.584,9.66,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,4.0,3.0,8.0,4.0,5.0,3,4.0,40.0,16.0,2,8.0,0.0,6.0,0.0,13,22.0,3.0,12,6.0,10.0,5.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,114.48422190190755,11.722689320388348,-0.21374156525941224,22.62350914861837,-0.9752549870006049,0.00015923501110106324,-0.016897138838254895,27.24012299277933,91.25038461538463,6.131884615384621,-1.2140844155844188,20.700897602397635,14.284093906093844,-50.76292465867434,84.575873626373,11,11,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2333347521,86.736,90.943,34.21,62.887,98.914,70.62,20.074,33.426,262.873,193.493,105.12,83.217,153.787,10.016,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,6.0,4.0,3.0,3.0,9.0,3,3.0,144.0,7.0,2,8.0,0.0,4.0,0.0,14,107.0,8.0,13,3.0,27.0,24.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,67.39435239843233,5.51188185654008,0.005433283332642237,4.870754423288302,-0.2404132983325896,-9.526993139136344e-07,0.0013789783607916618,15.11793497472079,83.74149999999999,1.8430615384615348,-0.4799663461538473,8.082624038461557,8.667251902509205,-37.747284827916864,99.53023529411706,15,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333347548,64.81,43.283,143.824,125.72,114.644,116.154,36.156,74.726,113.873,0.0,211.676,88.44,71.007,13.264,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,6.0,9.0,8.0,6.0,5.0,4,9.0,41.0,18.0,2,10.0,0.0,4.0,6.0,13,31.0,12.0,12,7.0,11.0,6.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,50.28091474468349,9.43858139534883,-0.02286010174418603,10.901627906976737,-0.22811730665300267,-5.5304253548421805e-05,0.012221988594647118,20.91010220201719,91.38130769230771,-1.708247252747249,-1.9072732267732289,21.17903146853148,2.025716283716238,3.043579836830063,74.09174175824141,13,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333348145,159.94,43.126,93.286,141.934,68.273,58.953,11.093,62.904,171.304,83.267,117.977,106.46,59.033,3.947,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,7,5.0,9.0,5.0,7.0,7.0,3,3.0,65.0,50.0,2,8.0,0.0,22.0,2.0,15,50.0,2.0,14,9.0,19.0,9.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,48.56680940340498,5.235371794871787,-0.02258156637141207,7.866124277141301,-0.14413347117818368,-1.2424813768678417e-06,0.0009559292360941583,13.34187053471017,78.58253333333336,-2.7405678571428598,0.2665810439560441,-6.472702472527467,8.702301192271777,-52.10593146532105,149.71854477124177,18,6,0.0,0.0,0.0,4.0,8.0,2.0,0.0
